DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK,FiscalDayOfYear,FiscalWeekOfYear,FiscalMonth,FiscalQuarter,FiscalQuarterName,FiscalYear,FiscalYearName,FiscalMonthYear,FiscalMMYYYY,FiscalFirstDayOfMonth,FiscalLastDayOfMonth,FiscalFirstDayOfQuarter,FiscalLastDayOfQuarter,FiscalFirstDayOfYear,FiscalLastDayOfYear
20110510,"Tuesday, May 10, 2011",10/5/2011,5/10/2011,10,10th,Tuesday,3,2,2,19,6,130,2,6,20,5,May,2,2,Second,2011,CY 2011,May-11,52011,"Sunday, May 1, 2011","Tuesday, May 31, 2011","Friday, April 1, 2011","Thursday, June 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,129,19,5,2,Second,2011,FY 2011,May-11,52011,"Sunday, May 1, 2011","Saturday, June 4, 2011","Sunday, April 3, 2011","Saturday, July 2, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110511,"Wednesday, May 11, 2011",11/5/2011,5/11/2011,11,11th,Wednesday,4,3,2,19,6,131,2,6,20,5,May,2,2,Second,2011,CY 2011,May-11,52011,"Sunday, May 1, 2011","Tuesday, May 31, 2011","Friday, April 1, 2011","Thursday, June 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,130,19,5,2,Second,2011,FY 2011,May-11,52011,"Sunday, May 1, 2011","Saturday, June 4, 2011","Sunday, April 3, 2011","Saturday, July 2, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110512,"Thursday, May 12, 2011",12/5/2011,5/12/2011,12,12th,Thursday,5,4,2,19,6,132,2,6,20,5,May,2,2,Second,2011,CY 2011,May-11,52011,"Sunday, May 1, 2011","Tuesday, May 31, 2011","Friday, April 1, 2011","Thursday, June 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,131,19,5,2,Second,2011,FY 2011,May-11,52011,"Sunday, May 1, 2011","Saturday, June 4, 2011","Sunday, April 3, 2011","Saturday, July 2, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110513,"Friday, May 13, 2011",13/05/2011,5/13/2011,13,13th,Friday,6,5,2,19,7,133,2,7,20,5,May,2,2,Second,2011,CY 2011,May-11,52011,"Sunday, May 1, 2011","Tuesday, May 31, 2011","Friday, April 1, 2011","Thursday, June 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,132,19,5,2,Second,2011,FY 2011,May-11,52011,"Sunday, May 1, 2011","Saturday, June 4, 2011","Sunday, April 3, 2011","Saturday, July 2, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110608,"Wednesday, June 8, 2011",8/6/2011,6/8/2011,8,8th,Wednesday,4,3,2,23,10,159,2,10,24,6,June,3,2,Second,2011,CY 2011,Jun-11,62011,"Wednesday, June 1, 2011","Thursday, June 30, 2011","Friday, April 1, 2011","Thursday, June 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,158,23,6,2,Second,2011,FY 2011,Jun-11,62011,"Sunday, June 5, 2011","Saturday, July 2, 2011","Sunday, April 3, 2011","Saturday, July 2, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110609,"Thursday, June 9, 2011",9/6/2011,6/9/2011,9,9th,Thursday,5,4,2,23,10,160,2,10,24,6,June,3,2,Second,2011,CY 2011,Jun-11,62011,"Wednesday, June 1, 2011","Thursday, June 30, 2011","Friday, April 1, 2011","Thursday, June 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,159,23,6,2,Second,2011,FY 2011,Jun-11,62011,"Sunday, June 5, 2011","Saturday, July 2, 2011","Sunday, April 3, 2011","Saturday, July 2, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110610,"Friday, June 10, 2011",10/6/2011,6/10/2011,10,10th,Friday,6,5,2,23,11,161,2,11,24,6,June,3,2,Second,2011,CY 2011,Jun-11,62011,"Wednesday, June 1, 2011","Thursday, June 30, 2011","Friday, April 1, 2011","Thursday, June 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,160,23,6,2,Second,2011,FY 2011,Jun-11,62011,"Sunday, June 5, 2011","Saturday, July 2, 2011","Sunday, April 3, 2011","Saturday, July 2, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110708,"Friday, July 8, 2011",8/7/2011,7/8/2011,8,8th,Friday,6,5,2,27,2,189,2,2,28,7,July,1,3,Third,2011,CY 2011,Jul-11,72011,"Friday, July 1, 2011","Sunday, July 31, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,188,27,7,3,Third,2011,FY 2011,Jul-11,72011,"Sunday, July 3, 2011","Saturday, July 30, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110808,"Monday, August 8, 2011",8/8/2011,8/8/2011,8,8th,Monday,2,1,2,32,6,220,2,6,33,8,August,2,3,Third,2011,CY 2011,Aug-11,82011,"Monday, August 1, 2011","Wednesday, August 31, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,219,32,8,3,Third,2011,FY 2011,Aug-11,82011,"Sunday, July 31, 2011","Saturday, September 3, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110809,"Tuesday, August 9, 2011",9/8/2011,8/9/2011,9,9th,Tuesday,3,2,2,32,6,221,2,6,33,8,August,2,3,Third,2011,CY 2011,Aug-11,82011,"Monday, August 1, 2011","Wednesday, August 31, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,220,32,8,3,Third,2011,FY 2011,Aug-11,82011,"Sunday, July 31, 2011","Saturday, September 3, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110810,"Wednesday, August 10, 2011",10/8/2011,8/10/2011,10,10th,Wednesday,4,3,2,32,6,222,2,6,33,8,August,2,3,Third,2011,CY 2011,Aug-11,82011,"Monday, August 1, 2011","Wednesday, August 31, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,221,32,8,3,Third,2011,FY 2011,Aug-11,82011,"Sunday, July 31, 2011","Saturday, September 3, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110811,"Thursday, August 11, 2011",11/8/2011,8/11/2011,11,11th,Thursday,5,4,2,32,6,223,2,6,33,8,August,2,3,Third,2011,CY 2011,Aug-11,82011,"Monday, August 1, 2011","Wednesday, August 31, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,222,32,8,3,Third,2011,FY 2011,Aug-11,82011,"Sunday, July 31, 2011","Saturday, September 3, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110812,"Friday, August 12, 2011",12/8/2011,8/12/2011,12,12th,Friday,6,5,2,32,7,224,2,7,33,8,August,2,3,Third,2011,CY 2011,Aug-11,82011,"Monday, August 1, 2011","Wednesday, August 31, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,223,32,8,3,Third,2011,FY 2011,Aug-11,82011,"Sunday, July 31, 2011","Saturday, September 3, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110908,"Thursday, September 8, 2011",8/9/2011,9/8/2011,8,8th,Thursday,5,4,2,36,10,251,2,10,37,9,September,3,3,Third,2011,CY 2011,Sep-11,92011,"Thursday, September 1, 2011","Friday, September 30, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,250,36,9,3,Third,2011,FY 2011,Sep-11,92011,"Sunday, September 4, 2011","Saturday, October 1, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20110909,"Friday, September 9, 2011",9/9/2011,9/9/2011,9,9th,Friday,6,5,2,36,11,252,2,11,37,9,September,3,3,Third,2011,CY 2011,Sep-11,92011,"Thursday, September 1, 2011","Friday, September 30, 2011","Friday, July 1, 2011","Friday, September 30, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,251,36,9,3,Third,2011,FY 2011,Sep-11,92011,"Sunday, September 4, 2011","Saturday, October 1, 2011","Sunday, July 3, 2011","Saturday, October 1, 2011","Sunday, January 2, 2011","Saturday, January 7, 2012"
20111108,"Tuesday, November 8, 2011",8/11/2011,11/8/2011,8,8th,Tuesday,3,2,2,45,6,312,2,6,46,11,November,2,4,Fourth,2011,CY 2011,Nov-11,112011,"Tuesday, November 1, 2011","Wednesday, November 30, 2011","Saturday, October 1, 2011","Saturday, December 31, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,311,45,11,4,Fourth,2011,FY 2011,Nov-11,112011,"Sunday, October 30, 2011","Saturday, December 10, 2011","Sunday, October 2, 2011","Saturday, January 7, 2012","Sunday, January 2, 2011","Saturday, January 7, 2012"
20111109,"Wednesday, November 9, 2011",9/11/2011,11/9/2011,9,9th,Wednesday,4,3,2,45,6,313,2,6,46,11,November,2,4,Fourth,2011,CY 2011,Nov-11,112011,"Tuesday, November 1, 2011","Wednesday, November 30, 2011","Saturday, October 1, 2011","Saturday, December 31, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,312,45,11,4,Fourth,2011,FY 2011,Nov-11,112011,"Sunday, October 30, 2011","Saturday, December 10, 2011","Sunday, October 2, 2011","Saturday, January 7, 2012","Sunday, January 2, 2011","Saturday, January 7, 2012"
20111110,"Thursday, November 10, 2011",10/11/2011,11/10/2011,10,10th,Thursday,5,4,2,45,6,314,2,6,46,11,November,2,4,Fourth,2011,CY 2011,Nov-11,112011,"Tuesday, November 1, 2011","Wednesday, November 30, 2011","Saturday, October 1, 2011","Saturday, December 31, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,313,45,11,4,Fourth,2011,FY 2011,Nov-11,112011,"Sunday, October 30, 2011","Saturday, December 10, 2011","Sunday, October 2, 2011","Saturday, January 7, 2012","Sunday, January 2, 2011","Saturday, January 7, 2012"
20111111,"Friday, November 11, 2011",11/11/2011,11/11/2011,11,11th,Friday,6,5,2,45,6,315,2,6,46,11,November,2,4,Fourth,2011,CY 2011,Nov-11,112011,"Tuesday, November 1, 2011","Wednesday, November 30, 2011","Saturday, October 1, 2011","Saturday, December 31, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,314,45,11,4,Fourth,2011,FY 2011,Nov-11,112011,"Sunday, October 30, 2011","Saturday, December 10, 2011","Sunday, October 2, 2011","Saturday, January 7, 2012","Sunday, January 2, 2011","Saturday, January 7, 2012"
20111208,"Thursday, December 8, 2011",8/12/2011,12/8/2011,8,8th,Thursday,5,4,2,49,10,342,2,10,50,12,December,3,4,Fourth,2011,CY 2011,Dec-11,122011,"Thursday, December 1, 2011","Saturday, December 31, 2011","Saturday, October 1, 2011","Saturday, December 31, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,341,49,11,4,Fourth,2011,FY 2011,Nov-11,112011,"Sunday, October 30, 2011","Saturday, December 10, 2011","Sunday, October 2, 2011","Saturday, January 7, 2012","Sunday, January 2, 2011","Saturday, January 7, 2012"
20111209,"Friday, December 9, 2011",9/12/2011,12/9/2011,9,9th,Friday,6,5,2,49,10,343,2,10,50,12,December,3,4,Fourth,2011,CY 2011,Dec-11,122011,"Thursday, December 1, 2011","Saturday, December 31, 2011","Saturday, October 1, 2011","Saturday, December 31, 2011","Saturday, January 1, 2011","Saturday, December 31, 2011",FALSE,TRUE,,FALSE,,342,49,11,4,Fourth,2011,FY 2011,Nov-11,112011,"Sunday, October 30, 2011","Saturday, December 10, 2011","Sunday, October 2, 2011","Saturday, January 7, 2012","Sunday, January 2, 2011","Saturday, January 7, 2012"
20120109,"Monday, January 9, 2012",9/1/2012,1/9/2012,9,9th,Monday,2,1,2,2,2,9,2,2,2,1,January,1,1,First,2012,CY 2012,Jan-12,12012,"Sunday, January 1, 2012","Tuesday, January 31, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,2,1,1,1,First,2012,FY 2012,Jan-12,12012,"Sunday, January 8, 2012","Saturday, February 4, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120110,"Tuesday, January 10, 2012",10/1/2012,1/10/2012,10,10th,Tuesday,3,2,2,2,2,10,2,2,2,1,January,1,1,First,2012,CY 2012,Jan-12,12012,"Sunday, January 1, 2012","Tuesday, January 31, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,3,1,1,1,First,2012,FY 2012,Jan-12,12012,"Sunday, January 8, 2012","Saturday, February 4, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120111,"Wednesday, January 11, 2012",11/1/2012,1/11/2012,11,11th,Wednesday,4,3,2,2,2,11,2,2,2,1,January,1,1,First,2012,CY 2012,Jan-12,12012,"Sunday, January 1, 2012","Tuesday, January 31, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,4,1,1,1,First,2012,FY 2012,Jan-12,12012,"Sunday, January 8, 2012","Saturday, February 4, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120112,"Thursday, January 12, 2012",12/1/2012,1/12/2012,12,12th,Thursday,5,4,2,2,2,12,2,2,2,1,January,1,1,First,2012,CY 2012,Jan-12,12012,"Sunday, January 1, 2012","Tuesday, January 31, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,5,1,1,1,First,2012,FY 2012,Jan-12,12012,"Sunday, January 8, 2012","Saturday, February 4, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120113,"Friday, January 13, 2012",13/01/2012,1/13/2012,13,13th,Friday,6,5,2,2,2,13,2,2,2,1,January,1,1,First,2012,CY 2012,Jan-12,12012,"Sunday, January 1, 2012","Tuesday, January 31, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,6,1,1,1,First,2012,FY 2012,Jan-12,12012,"Sunday, January 8, 2012","Saturday, February 4, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120208,"Wednesday, February 8, 2012",8/2/2012,2/8/2012,8,8th,Wednesday,4,3,2,6,6,39,2,6,6,2,February,2,1,First,2012,CY 2012,Feb-12,22012,"Wednesday, February 1, 2012","Wednesday, February 29, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,32,5,2,1,First,2012,FY 2012,Feb-12,22012,"Sunday, February 5, 2012","Saturday, March 10, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120209,"Thursday, February 9, 2012",9/2/2012,2/9/2012,9,9th,Thursday,5,4,2,6,6,40,2,6,6,2,February,2,1,First,2012,CY 2012,Feb-12,22012,"Wednesday, February 1, 2012","Wednesday, February 29, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,33,5,2,1,First,2012,FY 2012,Feb-12,22012,"Sunday, February 5, 2012","Saturday, March 10, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120210,"Friday, February 10, 2012",10/2/2012,2/10/2012,10,10th,Friday,6,5,2,6,6,41,2,6,6,2,February,2,1,First,2012,CY 2012,Feb-12,22012,"Wednesday, February 1, 2012","Wednesday, February 29, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,34,5,2,1,First,2012,FY 2012,Feb-12,22012,"Sunday, February 5, 2012","Saturday, March 10, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120308,"Thursday, March 8, 2012",8/3/2012,3/8/2012,8,8th,Thursday,5,4,2,10,10,68,2,10,10,3,March,3,1,First,2012,CY 2012,Mar-12,32012,"Thursday, March 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,61,9,2,1,First,2012,FY 2012,Feb-12,22012,"Sunday, February 5, 2012","Saturday, March 10, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120309,"Friday, March 9, 2012",9/3/2012,3/9/2012,9,9th,Friday,6,5,2,10,10,69,2,10,10,3,March,3,1,First,2012,CY 2012,Mar-12,32012,"Thursday, March 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Saturday, March 31, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,62,9,2,1,First,2012,FY 2012,Feb-12,22012,"Sunday, February 5, 2012","Saturday, March 10, 2012","Sunday, January 8, 2012","Saturday, April 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120409,"Monday, April 9, 2012",9/4/2012,4/9/2012,9,9th,Monday,2,1,2,15,2,100,2,2,15,4,April,1,2,Second,2012,CY 2012,Apr-12,42012,"Sunday, April 1, 2012","Monday, April 30, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,93,14,4,2,Second,2012,FY 2012,Apr-12,42012,"Sunday, April 8, 2012","Saturday, May 5, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120410,"Tuesday, April 10, 2012",10/4/2012,4/10/2012,10,10th,Tuesday,3,2,2,15,2,101,2,2,15,4,April,1,2,Second,2012,CY 2012,Apr-12,42012,"Sunday, April 1, 2012","Monday, April 30, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,94,14,4,2,Second,2012,FY 2012,Apr-12,42012,"Sunday, April 8, 2012","Saturday, May 5, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120411,"Wednesday, April 11, 2012",11/4/2012,4/11/2012,11,11th,Wednesday,4,3,2,15,2,102,2,2,15,4,April,1,2,Second,2012,CY 2012,Apr-12,42012,"Sunday, April 1, 2012","Monday, April 30, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,95,14,4,2,Second,2012,FY 2012,Apr-12,42012,"Sunday, April 8, 2012","Saturday, May 5, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120412,"Thursday, April 12, 2012",12/4/2012,4/12/2012,12,12th,Thursday,5,4,2,15,2,103,2,2,15,4,April,1,2,Second,2012,CY 2012,Apr-12,42012,"Sunday, April 1, 2012","Monday, April 30, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,96,14,4,2,Second,2012,FY 2012,Apr-12,42012,"Sunday, April 8, 2012","Saturday, May 5, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120413,"Friday, April 13, 2012",13/04/2012,4/13/2012,13,13th,Friday,6,5,2,15,2,104,2,2,15,4,April,1,2,Second,2012,CY 2012,Apr-12,42012,"Sunday, April 1, 2012","Monday, April 30, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,97,14,4,2,Second,2012,FY 2012,Apr-12,42012,"Sunday, April 8, 2012","Saturday, May 5, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120508,"Tuesday, May 8, 2012",8/5/2012,5/8/2012,8,8th,Tuesday,3,2,2,19,6,129,2,6,19,5,May,2,2,Second,2012,CY 2012,May-12,52012,"Tuesday, May 1, 2012","Thursday, May 31, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,122,18,5,2,Second,2012,FY 2012,May-12,52012,"Sunday, May 6, 2012","Saturday, June 9, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120509,"Wednesday, May 9, 2012",9/5/2012,5/9/2012,9,9th,Wednesday,4,3,2,19,6,130,2,6,19,5,May,2,2,Second,2012,CY 2012,May-12,52012,"Tuesday, May 1, 2012","Thursday, May 31, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,123,18,5,2,Second,2012,FY 2012,May-12,52012,"Sunday, May 6, 2012","Saturday, June 9, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120510,"Thursday, May 10, 2012",10/5/2012,5/10/2012,10,10th,Thursday,5,4,2,19,6,131,2,6,19,5,May,2,2,Second,2012,CY 2012,May-12,52012,"Tuesday, May 1, 2012","Thursday, May 31, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,124,18,5,2,Second,2012,FY 2012,May-12,52012,"Sunday, May 6, 2012","Saturday, June 9, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
20120511,"Friday, May 11, 2012",11/5/2012,5/11/2012,11,11th,Friday,6,5,2,19,6,132,2,6,19,5,May,2,2,Second,2012,CY 2012,May-12,52012,"Tuesday, May 1, 2012","Thursday, May 31, 2012","Sunday, April 1, 2012","Saturday, June 30, 2012","Sunday, January 1, 2012","Monday, December 31, 2012",FALSE,TRUE,,FALSE,,125,18,5,2,Second,2012,FY 2012,May-12,52012,"Sunday, May 6, 2012","Saturday, June 9, 2012","Sunday, April 8, 2012","Saturday, July 7, 2012","Sunday, January 8, 2012","Saturday, January 5, 2013"
